"","barcode","genotype","genotype_name","treatment","replicate","day","timestamp","height_cm","height_pixels","height_above_reference_cm","height_above_reference_pixels","area_cm2","area_pixels","width_pixels","width_cm","hue_circular_mean_degrees"
"7640","Ea025AA114759","G25","tx303","Control",5,1,"2022-06-09T21:14:55.248000Z",14.7076923076923,478,14.4923076923077,471,12.5647337278106,13271.5,310,9.53846153846154,89.0057591717691
"7641","Ea025AA114759","G25","tx303","Control",5,2,"2022-06-10T20:54:16.829000Z",14.9230769230769,485,14.8307692307692,482,17.1209467455621,18084,569,17.5076923076923,89.39220822026
"7642","Ea025AA114759","G25","tx303","Control",5,3,"2022-06-11T21:17:48.360000Z",20.9538461538462,681,20.9538461538462,681,22.8255621301775,24109.5,675,20.7692307692308,90.4816242900955
"7643","Ea025AA114759","G25","tx303","Control",5,4,"2022-06-12T21:10:07.139000Z",19.8153846153846,644,19.6923076923077,640,31.7315976331361,33516.5,968,29.7846153846154,90.2527705325706
"7644","Ea025AA114759","G25","tx303","Control",5,5,"2022-06-13T21:47:48.490000Z",26.8,871,26.6769230769231,867,40.4165680473373,42690,1103,33.9384615384615,90.617710761313
"7645","Ea025AA114759","G25","tx303","Control",5,6,"2022-06-14T21:25:53.601000Z",28.4307692307692,924,28.0615384615385,912,48.247100591716,50961,1270,39.0769230769231,90.7450206992111
"7646","Ea025AA114759","G25","tx303","Control",5,7,"2022-06-15T21:49:30.079000Z",32.3076923076923,1050,31.8153846153846,1034,69.1763313609467,73067.5,1595,49.0769230769231,90.8169809031877
"7647","Ea025AA114759","G25","tx303","Control",5,8,"2022-06-16T21:51:08.834000Z",31.3538461538462,1019,31.1384615384615,1012,95.1479289940828,100500,1667,51.2923076923077,92.4474489391613
"7648","Ea025AA114759","G25","tx303","Control",5,9,"2022-06-17T21:41:42.130000Z",36.4,1183,36.1230769230769,1174,115.334437869822,121822,1721,52.9538461538462,92.9321244041595
"7649","Ea025AA114759","G25","tx303","Control",5,10,"2022-06-18T23:27:36.278000Z",38.1538461538462,1240,37.9076923076923,1232,133.180591715976,140672,1899,58.4307692307692,92.6505170149164
"7650","Ea025AA114759","G25","tx303","Control",5,11,"2022-06-19T23:00:42.118000Z",40.1846153846154,1306,39.6923076923077,1290,147.76,156071.5,1983,61.0153846153846,92.2994572874356
"7651","Ea025AA114759","G25","tx303","Control",5,12,"2022-06-20T21:41:31.871000Z",42.3076923076923,1375,40.7692307692308,1325,162.513609467456,171655,1900,58.4615384615385,91.596941633549
"7652","Ea025AA114760","G25","tx303","Control",6,0,"2022-06-08T13:08:21.843000Z",6.21538461538461,202,5.44615384615385,177,4.98082840236686,5261,161,4.95384615384615,87.9254921935097
"7653","Ea025AA114760","G25","tx303","Control",6,1,"2022-06-09T13:32:00.929000Z",10.2461538461538,333,9.38461538461539,305,8.64142011834319,9127.5,176,5.41538461538461,88.8611952616373
"7654","Ea025AA114760","G25","tx303","Control",6,2,"2022-06-10T13:24:09.200000Z",14.7692307692308,480,13.9384615384615,453,12.6239053254438,13334,263,8.09230769230769,88.8219875546233
"7655","Ea025AA114760","G25","tx303","Control",6,3,"2022-06-11T13:47:37.697000Z",16.8615384615385,548,16.1230769230769,524,15.9252071005917,16821,420,12.9230769230769,88.8002051175941
"7656","Ea025AA114760","G25","tx303","Control",6,4,"2022-06-12T13:39:55.522000Z",23.2615384615385,756,22.5538461538462,733,21.36,22561.5,522,16.0615384615385,88.9385759748611
"7657","Ea025AA114760","G25","tx303","Control",6,5,"2022-06-13T14:03:25.263000Z",29.2615384615385,951,28.5846153846154,929,33.3401183431953,35215.5,717,22.0615384615385,88.4982076412542
"7658","Ea025AA114760","G25","tx303","Control",6,6,"2022-06-14T13:55:23.831000Z",30.2461538461538,983,29.3538461538462,954,42.4515976331361,44839.5,775,23.8461538461538,90.0276124294611
"7659","Ea025AA114760","G25","tx303","Control",6,7,"2022-06-15T14:19:08.361000Z",35.7846153846154,1163,34.6153846153846,1125,53.2691124260355,56265.5,890,27.3846153846154,90.3655889062381
"7660","Ea025AA114760","G25","tx303","Control",6,8,"2022-06-16T14:11:18.429000Z",41.6307692307692,1353,40.7692307692308,1325,69.4811834319527,73389.5,1335,41.0769230769231,90.3681475693878
"7661","Ea025AA114760","G25","tx303","Control",6,9,"2022-06-17T14:10:57.576000Z",41.0153846153846,1333,40.7692307692308,1325,88.9879289940828,93993.5,1205,37.0769230769231,90.6178561072189
"7662","Ea025AA114760","G25","tx303","Control",6,10,"2022-06-18T14:11:46.277000Z",41.6307692307692,1353,40.7692307692308,1325,97.5706508875739,103059,1481,45.5692307692308,91.8405377108227
"7663","Ea025AA114760","G25","tx303","Control",6,11,"2022-06-19T15:17:41.216000Z",41.6,1352,40.7692307692308,1325,113.944142011834,120353.5,1492,45.9076923076923,90.913725456523
"7664","Ea025AA114760","G25","tx303","Control",6,12,"2022-06-20T14:11:19.776000Z",41.7846153846154,1358,40.7692307692308,1325,128.879526627219,136129,1745,53.6923076923077,90.7297089015456
"7665","Ea025AA115895","G25","tx303","Heat",1,0,"2022-06-23T14:34:24.565000Z",10.4307692307692,339,9.2,299,8.04165680473373,8494,302,9.29230769230769,85.8801643399161
"7666","Ea025AA115895","G25","tx303","Heat",1,1,"2022-06-24T14:26:34.977000Z",14.6153846153846,475,13.3230769230769,433,11.090650887574,11714.5,383,11.7846153846154,87.3730816265814
"7667","Ea025AA115895","G25","tx303","Heat",1,2,"2022-06-25T12:45:03.216000Z",15.4153846153846,501,14.1846153846154,461,12.407100591716,13105,480,14.7692307692308,88.0029613789929
"7668","Ea025AA115895","G25","tx303","Heat",1,3,"2022-06-26T12:37:14.003000Z",13.6615384615385,444,12.4615384615385,405,14.9159763313609,15755,580,17.8461538461538,88.3835613155269
"7669","Ea025AA115895","G25","tx303","Heat",1,4,"2022-06-27T13:00:44.763000Z",13.5692307692308,441,13.3846153846154,435,17.483550295858,18467,621,19.1076923076923,89.2512989737721
"7670","Ea025AA115895","G25","tx303","Heat",1,5,"2022-06-28T12:52:57.289000Z",13.9076923076923,452,12.6461538461538,411,19.527573964497,20626,681,20.9538461538462,89.4975864953228
"7671","Ea025AA115895","G25","tx303","Heat",1,6,"2022-06-29T13:16:34.211000Z",15.2,494,14.4,468,20.8634319526627,22037,755,23.2307692307692,89.3438118493577
"7672","Ea025AA115895","G25","tx303","Heat",1,7,"2022-06-30T13:08:35.201000Z",16.5846153846154,539,15.4153846153846,501,23.4205917159763,24738,814,25.0461538461538,89.382778416778
"7673","Ea025AA115895","G25","tx303","Heat",1,8,"2022-07-01T13:32:05.201000Z",19.1076923076923,621,17.8769230769231,581,27.0362130177515,28557,858,26.4,89.745704677339
"7674","Ea025AA115895","G25","tx303","Heat",1,9,"2022-07-02T13:24:05.332000Z",21.0461538461538,684,19.7230769230769,641,29.2686390532544,30915,890,27.3846153846154,89.6371817208567
"7675","Ea025AA115895","G25","tx303","Heat",1,10,"2022-07-03T13:47:40.849000Z",22.1538461538462,720,20.8,676,33.8201183431953,35722.5,896,27.5692307692308,88.1693812424807
"7676","Ea025AA115895","G25","tx303","Heat",1,11,"2022-07-04T13:39:54.811000Z",21.6923076923077,705,20.3076923076923,660,39.6605917159763,41891.5,991,30.4923076923077,86.3580493296399
"7677","Ea025AA115895","G25","tx303","Heat",1,12,"2022-07-05T13:39:55.685000Z",24.6153846153846,800,23.2,754,44.5140828402367,47018,991,30.4923076923077,85.6337755733688
"7678","Ea025AA115896","G25","tx303","Heat",2,0,"2022-06-23T15:51:45.386000Z",9.13846153846154,297,8.4,273,7.08355029585799,7482,255,7.84615384615385,87.0629775977263
"7679","Ea025AA115896","G25","tx303","Heat",2,1,"2022-06-24T16:15:18.593000Z",13.0153846153846,423,12.4,403,10.0132544378698,10576.5,266,8.18461538461538,88.5701943395798
"7680","Ea025AA115896","G25","tx303","Heat",2,2,"2022-06-25T16:07:27.808000Z",15.3846153846154,500,14.7384615384615,479,11.8878106508876,12556.5,270,8.30769230769231,88.6410152648691
"7681","Ea025AA115896","G25","tx303","Heat",2,3,"2022-06-26T16:30:54.070000Z",16.2461538461538,528,15.9076923076923,517,13.9872189349112,14774,343,10.5538461538462,89.1080296529578
"7682","Ea025AA115896","G25","tx303","Heat",2,4,"2022-06-27T16:23:08.093000Z",17.0769230769231,555,16.5846153846154,539,17.891124260355,18897.5,405,12.4615384615385,88.453161105343
"7683","Ea025AA115896","G25","tx303","Heat",2,5,"2022-06-28T16:46:51.770000Z",20.4615384615385,665,19.8769230769231,646,20.7332544378698,21899.5,453,13.9384615384615,88.5897716702529
"7684","Ea025AA115896","G25","tx303","Heat",2,6,"2022-06-29T16:38:57.184000Z",23.8461538461538,775,23.3538461538462,759,21.8049704142012,23031.5,543,16.7076923076923,87.8598640844175
"7685","Ea025AA115896","G25","tx303","Heat",2,7,"2022-06-30T18:01:51.283000Z",26.4615384615385,860,26.0615384615385,847,26.9140828402367,28428,553,17.0153846153846,88.1465715063027
"7686","Ea025AA115896","G25","tx303","Heat",2,8,"2022-07-01T16:54:03.217000Z",27.1692307692308,883,26.7384615384615,869,31.345798816568,33109,641,19.7230769230769,88.2381937431498
"7687","Ea025AA115896","G25","tx303","Heat",2,9,"2022-07-02T15:12:45.758000Z",26.2153846153846,852,25.6,832,33.927573964497,35836,772,23.7538461538462,87.9835085439946
"7688","Ea025AA115896","G25","tx303","Heat",2,10,"2022-07-03T15:04:56.142000Z",26.7384615384615,869,26.2153846153846,852,38.0463905325444,40186.5,795,24.4615384615385,88.060601847619
"7689","Ea025AA115896","G25","tx303","Heat",2,11,"2022-07-04T15:28:27.297000Z",29.4461538461538,957,29.0153846153846,943,43.8584615384615,46325.5,825,25.3846153846154,88.3949780356223
"7690","Ea025AA115896","G25","tx303","Heat",2,12,"2022-07-05T15:28:25.969000Z",28.8307692307692,937,28.1538461538462,915,49.9474556213018,52757,916,28.1846153846154,88.4777355681996
"7691","Ea025AA115897","G25","tx303","Heat",3,0,"2022-06-23T18:19:36.053000Z",10.2461538461538,333,9.2,299,8.48804733727811,8965.5,254,7.81538461538462,88.748022975986
"7692","Ea025AA115897","G25","tx303","Heat",3,1,"2022-06-24T18:43:14.212000Z",12.9230769230769,420,12.4615384615385,405,11.1365680473373,11763,329,10.1230769230769,89.9340072803192
"7693","Ea025AA115897","G25","tx303","Heat",3,2,"2022-06-25T18:35:20.804000Z",12.7076923076923,413,12.4615384615385,405,13.2842603550296,14031.5,474,14.5846153846154,91.0097550608956
"7694","Ea025AA115897","G25","tx303","Heat",3,3,"2022-06-26T18:58:55.198000Z",13.3846153846154,435,13.2,429,15.621775147929,16500.5,571,17.5692307692308,91.4345057124086
"7695","Ea025AA115897","G25","tx303","Heat",3,4,"2022-06-27T18:51:08.089000Z",16.3076923076923,530,15.9076923076923,517,18.4998816568047,19540.5,577,17.7538461538462,90.8657733588552
"7696","Ea025AA115897","G25","tx303","Heat",3,5,"2022-06-28T19:14:47.715000Z",17.6,572,17.3230769230769,563,21.1039053254438,22291,731,22.4923076923077,90.2302786271982
"7697","Ea025AA115897","G25","tx303","Heat",3,6,"2022-06-29T19:06:53.597000Z",16.4615384615385,535,16.1846153846154,526,25.5247337278106,26960.5,862,26.5230769230769,90.2524130249788
"7698","Ea025AA115897","G25","tx303","Heat",3,7,"2022-06-30T20:37:52.086000Z",19.7846153846154,643,19.1692307692308,623,28.1831952662722,29768.5,941,28.9538461538462,90.6633634553884
"7699","Ea025AA115897","G25","tx303","Heat",3,8,"2022-07-01T19:21:59.353000Z",22.0923076923077,718,21.8153846153846,709,30.7796449704142,32511,967,29.7538461538462,90.9788003387184
"7700","Ea025AA115897","G25","tx303","Heat",3,9,"2022-07-02T17:40:32.367000Z",22.4307692307692,729,22.4,728,33.6530177514793,35546,986,30.3384615384615,90.5844706682238
"7701","Ea025AA115897","G25","tx303","Heat",3,10,"2022-07-03T17:32:33.273000Z",22.3076923076923,725,22.1846153846154,721,34.5315976331361,36474,1018,31.3230769230769,89.1207102760251
"7702","Ea025AA115897","G25","tx303","Heat",3,11,"2022-07-04T17:56:13.837000Z",26.8615384615385,873,26.8,871,34.5278106508876,36470,1119,34.4307692307692,88.2417502275521
"7703","Ea025AA115897","G25","tx303","Heat",3,12,"2022-07-05T17:56:13.859000Z",31.6923076923077,1030,31.6,1027,38.472426035503,40636.5,1166,35.8769230769231,87.8932650043645
"7704","Ea025AA115898","G25","tx303","Heat",4,0,"2022-06-23T21:44:22.110000Z",8.46153846153846,275,7.41538461538461,241,6.61633136094675,6988.5,235,7.23076923076923,89.0932846159257
"7705","Ea025AA115898","G25","tx303","Heat",4,1,"2022-06-24T20:21:22.447000Z",11.2307692307692,365,10.5230769230769,342,8.90414201183432,9405,351,10.8,89.7832468351012
"7706","Ea025AA115898","G25","tx303","Heat",4,2,"2022-06-25T20:44:47.517000Z",11.6923076923077,380,10.9846153846154,357,10.8066272189349,11414.5,533,16.4,89.7096722715491
"7707","Ea025AA115898","G25","tx303","Heat",4,3,"2022-06-26T20:37:07.139000Z",12.3692307692308,402,11.5384615384615,375,11.6776331360947,12334.5,611,18.8,89.09122038048
"7708","Ea025AA115898","G25","tx303","Heat",4,4,"2022-06-27T21:18:42.764000Z",14.1230769230769,459,13.3846153846154,435,15.6743195266272,16556,683,21.0153846153846,88.9462479053719
"7709","Ea025AA115898","G25","tx303","Heat",4,5,"2022-06-28T20:52:53.337000Z",15.9692307692308,519,15.1384615384615,492,19.0205917159763,20090.5,791,24.3384615384615,87.964318284634
"7710","Ea025AA115898","G25","tx303","Heat",4,6,"2022-06-29T21:16:17.164000Z",16.9230769230769,550,16.1538461538462,525,22.3327810650888,23589,888,27.3230769230769,88.1040404880408
"7711","Ea025AA115898","G25","tx303","Heat",4,7,"2022-06-30T21:57:32.713000Z",18,585,17.1384615384615,557,25.0115976331361,26418.5,954,29.3538461538462,88.0348164142618
"7712","Ea025AA115898","G25","tx303","Heat",4,8,"2022-07-01T21:31:45.517000Z",20.0615384615385,652,19.4461538461538,632,28.087573964497,29667.5,987,30.3692307692308,88.3370625106833
"7713","Ea025AA115898","G25","tx303","Heat",4,9,"2022-07-02T21:23:54.298000Z",21.8461538461538,710,21.4769230769231,698,32.4222485207101,34246,1040,32,88.3777421841922
"7714","Ea025AA115898","G25","tx303","Heat",4,10,"2022-07-03T21:47:52.341000Z",22.0923076923077,718,21.7230769230769,706,35.345325443787,37333.5,1131,34.8,88.2265861907836
"7715","Ea025AA115898","G25","tx303","Heat",4,11,"2022-07-04T21:40:05.864000Z",24.2461538461538,788,24.2461538461538,788,39.5536094674556,41778.5,1238,38.0923076923077,87.9514419717985
"7716","Ea025AA115898","G25","tx303","Heat",4,12,"2022-07-05T21:40:17.365000Z",27.2,884,27.2,884,46.6272189349112,49250,1285,39.5384615384615,87.2803368355128
"7717","Ea025AA115899","G25","tx303","Heat",5,0,"2022-06-23T21:46:59.930000Z",8.64615384615385,281,8.21538461538461,267,7.50721893491124,7929.5,213,6.55384615384615,90.472492426974
"7718","Ea025AA115899","G25","tx303","Heat",5,1,"2022-06-24T20:23:59.251000Z",11.5692307692308,376,11.4153846153846,371,8.22816568047337,8691,239,7.35384615384615,90.5768875758705
"7719","Ea025AA115899","G25","tx303","Heat",5,2,"2022-06-25T20:47:24.319000Z",12.2769230769231,399,12.2769230769231,399,3.7112426035503,3920,206,6.33846153846154,85.7513043074877
"7720","Ea025AA115899","G25","tx303","Heat",5,3,"2022-06-26T20:39:44.909000Z",13.1076923076923,426,13.1076923076923,426,5.21988165680473,5513.5,219,6.73846153846154,86.372959438245
"7721","Ea025AA115899","G25","tx303","Heat",5,4,"2022-06-27T21:21:20.286000Z",12.8923076923077,419,12.8923076923077,419,7.53467455621302,7958.5,349,10.7384615384615,88.8670999679075
"7722","Ea025AA115899","G25","tx303","Heat",5,5,"2022-06-28T20:55:30.875000Z",12.2769230769231,399,12.2769230769231,399,9.24165680473373,9761.5,422,12.9846153846154,89.3088055660637
"7723","Ea025AA115899","G25","tx303","Heat",5,6,"2022-06-29T21:18:55.157000Z",12.5538461538462,408,12.5538461538462,408,11.1024852071006,11727,468,14.4,89.7803442056864
"7724","Ea025AA115899","G25","tx303","Heat",5,7,"2022-06-30T22:00:09.223000Z",15.2307692307692,495,15.2307692307692,495,12.327100591716,13020.5,489,15.0461538461538,89.479378062131
"7725","Ea025AA115899","G25","tx303","Heat",5,8,"2022-07-01T21:34:22.545000Z",16.8307692307692,547,16.8307692307692,547,14.8009467455621,15633.5,516,15.8769230769231,89.6965609483744
"7726","Ea025AA115899","G25","tx303","Heat",5,9,"2022-07-02T21:26:30.813000Z",16.7384615384615,544,16.7384615384615,544,15.3590532544379,16223,611,18.8,90.0480019780684
"7727","Ea025AA115899","G25","tx303","Heat",5,10,"2022-07-03T21:50:29.878000Z",15.1384615384615,492,15.0461538461538,489,16.8080473372781,17753.5,764,23.5076923076923,90.0579066708941
"7728","Ea025AA115899","G25","tx303","Heat",5,11,"2022-07-04T21:42:42.885000Z",18.2769230769231,594,18.1538461538462,590,20.0979881656805,21228.5,814,25.0461538461538,90.8367574259671
"7729","Ea025AA115899","G25","tx303","Heat",5,12,"2022-07-05T21:42:55.405000Z",19.0153846153846,618,18.6153846153846,605,24.1155029585799,25472,805,24.7692307692308,90.151368094777
"7730","Ea025AA115900","G25","tx303","Heat",6,0,"2022-06-23T14:36:28.667000Z",9.26153846153846,301,9.26153846153846,301,7.60994082840237,8038,197,6.06153846153846,88.3462503252536
"7731","Ea025AA115900","G25","tx303","Heat",6,1,"2022-06-24T14:28:40.066000Z",13.3846153846154,435,13.3846153846154,435,9.6908875739645,10236,268,8.24615384615385,89.0574881425654
"7732","Ea025AA115900","G25","tx303","Heat",6,2,"2022-06-25T12:47:08.819000Z",14.9230769230769,485,14.9230769230769,485,11.2681656804734,11902,321,9.87692307692308,88.6189933479887
"7733","Ea025AA115900","G25","tx303","Heat",6,3,"2022-06-26T12:39:19.646000Z",14.8923076923077,484,14.8923076923077,484,12.3105325443787,13003,351,10.8,89.5495668234451
"7734","Ea025AA115900","G25","tx303","Heat",6,4,"2022-06-27T13:02:49.838000Z",14.7384615384615,479,14.7384615384615,479,13.4901775147929,14249,401,12.3384615384615,89.677702533211
"7735","Ea025AA115900","G25","tx303","Heat",6,5,"2022-06-28T12:55:02.716000Z",14.6769230769231,477,14.6769230769231,477,15.9697041420118,16868,427,13.1384615384615,89.6603709989143
"7736","Ea025AA115900","G25","tx303","Heat",6,6,"2022-06-29T13:18:41.175000Z",15.2923076923077,497,15.1692307692308,493,17.3197633136095,18294,434,13.3538461538462,89.5503428670505
"7737","Ea025AA115900","G25","tx303","Heat",6,7,"2022-06-30T13:10:40.153000Z",15.5692307692308,506,15.5692307692308,506,19.84,20956,443,13.6307692307692,88.3466135768946
"7738","Ea025AA115900","G25","tx303","Heat",6,8,"2022-07-01T13:34:10.213000Z",15.8153846153846,514,15.1076923076923,491,22.5155029585799,23782,468,14.4,86.8254633741788
"7739","Ea025AA115900","G25","tx303","Heat",6,9,"2022-07-02T13:26:10.758000Z",16.6769230769231,542,15.6,507,24.0894674556213,25444.5,491,15.1076923076923,85.8949479725559
"7740","Ea025AA115900","G25","tx303","Heat",6,10,"2022-07-03T13:49:45.802000Z",19.9384615384615,648,18.6769230769231,607,28.4018934911243,29999.5,549,16.8923076923077,84.3254352176565
"7741","Ea025AA115900","G25","tx303","Heat",6,11,"2022-07-04T13:42:00.199000Z",23.0461538461538,749,23.0461538461538,749,33.8428402366864,35746.5,637,19.6,84.0593212379144
"7742","Ea025AA115900","G25","tx303","Heat",6,12,"2022-07-05T13:42:01.163000Z",22.9846153846154,747,22.9846153846154,747,38.6868639053254,40863,691,21.2615384615385,84.6328181979387
"7743","Ea025AB114761","G25","tx303","Drought",1,0,"2022-06-08T13:09:55.646000Z",8.21538461538461,267,7.29230769230769,237,6.66082840236686,7035.5,248,7.63076923076923,86.688488628794
"7744","Ea025AB114761","G25","tx303","Drought",1,1,"2022-06-09T13:33:34.278000Z",14.4615384615385,470,13.6,442,10.1240236686391,10693.5,296,9.10769230769231,86.0782182729048
